"propNull","propAttenuation","StatisticallyEquiv","StatisticalSig","BF01","BFplus0","BF0plus","BFrep0","BF0rep","BF10"
0,0.5,0.754098360655738,0.742671009771987,0.784313725490196,0.630718954248366,0.836601307189543,0.619672131147541,0.826229508196721,0.552287581699346
0,0.5,0.757377049180328,0.758169934640523,0.787581699346405,0.650326797385621,0.823529411764706,0.662295081967213,0.816393442622951,NA
0,0.5,0.760655737704918,0.777777777777778,0.781045751633987,0.660130718954248,0.843137254901961,0.672131147540984,0.865573770491803,0.571895424836601
0,0.5,0.763934426229508,0.76797385620915,0.820261437908497,0.650326797385621,0.866013071895425,0.665573770491803,0.836065573770492,NA
0,0.5,0.767213114754098,0.752442996742671,0.800653594771242,0.637254901960784,0.859477124183007,0.629508196721312,0.822950819672131,0.591503267973856
0,0.5,0.767213114754098,0.758169934640523,0.790849673202614,0.65359477124183,0.820261437908497,0.655737704918033,0.816393442622951,NA
0,0.6,0.632786885245902,0.662337662337662,0.712418300653595,0.519607843137255,0.810457516339869,0.498360655737705,0.744262295081967,0.483660130718954
0,0.6,0.632786885245902,0.705882352941177,0.761437908496732,0.558823529411765,0.833333333333333,0.521311475409836,0.773770491803279,0.509803921568627
0,0.6,0.636065573770492,0.683006535947712,0.718954248366013,0.53921568627451,0.800653594771242,0.498360655737705,0.714754098360656,0.467320261437909
0,0.6,0.645901639344262,0.738562091503268,0.777777777777778,0.594771241830065,0.836601307189543,0.59344262295082,0.786885245901639,NA
0,0.6,0.652459016393443,0.668831168831169,0.705882352941177,0.506535947712418,0.787581699346405,0.524590163934426,0.747540983606557,0.467320261437909
0,0.6,0.652459016393443,0.724025974025974,0.748366013071895,0.591503267973856,0.823529411764706,0.570491803278689,0.777049180327869,NA
0,0.6,0.659016393442623,0.710097719869707,0.761437908496732,0.570491803278689,0.836065573770492,0.577049180327869,0.773770491803279,NA
0,0.6,0.659016393442623,0.722222222222222,0.748366013071895,0.562091503267974,0.813725490196078,0.570491803278689,0.80327868852459,NA
0,0.6,0.659016393442623,0.748366013071895,0.787581699346405,0.555555555555556,0.836601307189543,0.547540983606557,0.8,NA
0,0.6,0.665573770491803,0.713355048859935,0.748366013071895,0.598039215686274,0.833333333333333,0.557377049180328,0.744262295081967,NA
0,0.6,0.675409836065574,0.704545454545455,0.748366013071895,0.545751633986928,0.813725490196078,0.540983606557377,0.747540983606557,0.496732026143791
0,0.6,0.678688524590164,0.699346405228758,0.738562091503268,0.568627450980392,0.794117647058823,0.550819672131148,0.744262295081967,0.522875816993464
0,0.6,0.685245901639344,0.69281045751634,0.735294117647059,0.555555555555556,0.803921568627451,0.534426229508197,0.763934426229508,0.490196078431373
0,0.6,0.685245901639344,0.748366013071895,0.777777777777778,0.571895424836601,0.816993464052288,0.583606557377049,0.783606557377049,NA
0,0.7,0.580327868852459,0.657980456026059,0.683006535947712,0.473856209150327,0.748366013071895,0.39344262295082,0.639344262295082,NA
0,0.7,0.586885245901639,0.631921824104234,0.647058823529412,0.444444444444444,0.715686274509804,0.370491803278689,0.586885245901639,0.392156862745098
0,0.7,0.59344262295082,0.628664495114006,0.663398692810457,0.467320261437909,0.73202614379085,0.4,0.626229508196721,NA
0,0.7,0.59672131147541,0.60586319218241,0.617647058823529,0.398692810457516,0.702614379084967,0.363934426229508,0.570491803278689,NA
0,0.7,0.60327868852459,0.601307189542484,0.617647058823529,0.408496732026144,0.735294117647059,0.386885245901639,0.59672131147541,NA
0,0.7,0.60327868852459,0.617647058823529,0.643790849673203,0.441176470588235,0.725490196078431,0.380327868852459,0.6,0.398692810457516
0,0.7,0.60655737704918,0.611111111111111,0.633986928104575,0.42483660130719,0.72875816993464,0.380327868852459,0.60655737704918,NA
0,0.7,0.60655737704918,0.674267100977199,0.696078431372549,0.46078431372549,0.761437908496732,0.426229508196721,0.629508196721312,NA
0,0.7,0.613114754098361,0.592833876221498,0.624183006535948,0.431372549019608,0.702614379084967,0.354098360655738,0.613114754098361,0.392156862745098
0,0.7,0.613114754098361,0.628664495114006,0.630718954248366,0.444444444444444,0.73202614379085,0.367213114754098,0.60327868852459,NA
0,0.7,0.613114754098361,0.62987012987013,0.647058823529412,0.477124183006536,0.715686274509804,0.370491803278689,0.60655737704918,0.42156862745098
0,0.7,0.616393442622951,0.584967320261438,0.620915032679739,0.42483660130719,0.699346405228758,0.360655737704918,0.577049180327869,NA
0,0.7,0.616393442622951,0.604575163398693,0.660130718954248,0.46078431372549,0.712418300653595,0.390163934426229,0.586885245901639,NA
0,0.7,0.616393442622951,0.627450980392157,0.594771241830065,0.431372549019608,0.709150326797386,0.373770491803279,0.557377049180328,NA
0,0.7,0.619672131147541,0.592833876221498,0.601307189542484,0.437908496732026,0.712418300653595,0.39672131147541,0.59672131147541,NA
0,0.7,0.626229508196721,0.599348534201954,0.598039215686274,0.398692810457516,0.715686274509804,0.350819672131148,0.557377049180328,NA
0,0.7,0.632786885245902,0.562091503267974,0.607843137254902,0.415032679738562,0.699346405228758,0.344262295081967,0.580327868852459,NA
0,0.7,0.632786885245902,0.613636363636364,0.663398692810457,0.415032679738562,0.751633986928105,0.377049180327869,0.60327868852459,NA
0,0.7,0.636065573770492,0.625407166123778,0.637254901960784,0.428104575163399,0.715686274509804,0.370491803278689,0.567213114754098,0.379084967320261
0,0.7,0.636065573770492,0.642857142857143,0.643790849673203,0.450980392156863,0.689542483660131,0.370491803278689,0.567213114754098,NA
0,0.7,0.652459016393443,0.58957654723127,0.598039215686274,0.418300653594771,0.699346405228758,0.360655737704918,0.560655737704918,NA
0,0.8,0.537704918032787,0.5,0.493464052287582,0.320261437908497,0.617647058823529,0.265573770491803,0.449180327868852,NA
0,0.8,0.540983606557377,0.485436893203884,0.480392156862745,0.313725490196078,0.594771241830065,0.259016393442623,0.419672131147541,NA
0,0.8,0.540983606557377,0.495145631067961,0.509803921568627,0.298360655737705,0.590163934426229,0.239344262295082,0.426229508196721,NA
0,0.8,0.540983606557377,0.519607843137255,0.565359477124183,0.339869281045752,0.666666666666667,0.272131147540984,0.488524590163934,NA
0,0.8,0.557377049180328,0.506535947712418,0.522875816993464,0.326797385620915,0.607843137254902,0.259016393442623,0.439344262295082,0.26797385620915
0,0.8,0.573770491803279,0.478964401294498,0.473856209150327,0.277777777777778,0.57516339869281,0.222950819672131,0.419672131147541,0.245098039215686
0,0.8,0.577049180327869,0.480519480519481,0.454248366013072,0.248366013071895,0.594771241830065,0.20327868852459,0.39344262295082,0.218954248366013
0,0.8,0.577049180327869,0.485436893203884,0.5,0.297385620915033,0.584967320261438,0.232786885245902,0.40655737704918,NA
0,0.8,0.580327868852459,0.49025974025974,0.496732026143791,0.281045751633987,0.581699346405229,0.226229508196721,0.413114754098361,NA
0,0.8,0.586885245901639,0.436482084690554,0.441176470588235,0.274509803921569,0.522875816993464,0.20655737704918,0.383606557377049,NA
0,0.8,0.586885245901639,0.446254071661238,0.470588235294118,0.245098039215686,0.565359477124183,0.183606557377049,0.386885245901639,0.205882352941176
0,0.8,0.586885245901639,0.47557003257329,0.464052287581699,0.26797385620915,0.571895424836601,0.213114754098361,0.4,0.241830065359477
0,0.8,0.590163934426229,0.486928104575163,0.477124183006536,0.268852459016393,0.563934426229508,0.216393442622951,0.380327868852459,NA
0,0.8,0.590163934426229,0.5,0.509803921568627,0.254901960784314,0.57516339869281,0.232786885245902,0.419672131147541,NA
0,0.8,0.60327868852459,0.45928338762215,0.46078431372549,0.258169934640523,0.568627450980392,0.236065573770492,0.39344262295082,NA
0,0.8,0.60655737704918,0.52442996742671,0.526143790849673,0.300653594771242,0.607843137254902,0.252459016393443,0.419672131147541,0.271241830065359
0,0.8,0.626229508196721,0.487012987012987,0.467320261437909,0.287581699346405,0.584967320261438,0.20655737704918,0.383606557377049,0.251633986928105
0,0.8,0.626229508196721,0.49185667752443,0.5,0.26797385620915,0.591503267973856,0.249180327868852,0.40655737704918,0.23202614379085
0,0.9,0.59672131147541,0.274193548387097,0.277777777777778,0.107843137254902,0.336601307189543,0.131147540983607,0.268852459016393,0.0849673202614379
0,0.9,0.60983606557377,0.283870967741935,0.303921568627451,0.150326797385621,0.379084967320261,0.118032786885246,0.265573770491803,0.111111111111111
0,0.9,0.613114754098361,0.283870967741935,0.277777777777778,0.127450980392157,0.369281045751634,0.121311475409836,0.262295081967213,NA
0,0.9,0.622950819672131,0.319218241042345,0.303921568627451,0.127450980392157,0.38562091503268,0.127868852459016,0.252459016393443,0.0980392156862745
0,0.9,0.626229508196721,0.286644951140065,0.258169934640523,0.0947712418300654,0.369281045751634,0.114754098360656,0.236065573770492,0.0816993464052288
0,0.9,0.626229508196721,0.313915857605178,0.297385620915033,0.137254901960784,0.362745098039216,0.104918032786885,0.242622950819672,NA
0,0.9,0.626229508196721,0.327922077922078,0.297385620915033,0.127450980392157,0.375816993464052,0.121311475409836,0.259016393442623,0.117647058823529
0,0.9,0.629508196721312,0.280645161290323,0.284313725490196,0.0983606557377049,0.354098360655738,0.111475409836066,0.259016393442623,NA
0,0.9,0.629508196721312,0.282467532467532,0.281045751633987,0.111475409836066,0.373770491803279,0.108196721311475,0.265573770491803,0.0849673202614379
0,0.9,0.629508196721312,0.330097087378641,0.30718954248366,0.117647058823529,0.38562091503268,0.114754098360656,0.242622950819672,0.0915032679738562
0,0.9,0.642622950819672,0.299674267100977,0.281045751633987,0.147058823529412,0.359477124183007,0.131147540983607,0.259016393442623,0.120915032679739
0,0.9,0.649180327868852,0.264516129032258,0.228758169934641,0.107843137254902,0.339869281045752,0.127868852459016,0.278688524590164,NA
0,0.9,0.662295081967213,0.318327974276527,0.281045751633987,0.130718954248366,0.366013071895425,0.137704918032787,0.272131147540984,0.117647058823529
0,1,0.704918032786885,0.926282051282051,0.862745098039216,0.970588235294118,0.856209150326797,0.944262295081967,0.819672131147541,0.967320261437909
0,1,0.721311475409836,0.938709677419355,0.866013071895425,0.964052287581699,0.866013071895425,0.927868852459016,0.832786885245902,NA
0,1,0.724590163934426,0.935897435897436,0.839869281045752,0.980392156862745,0.866013071895425,0.931147540983607,0.849180327868852,NA
0,1,0.731147540983607,0.929260450160772,0.869281045751634,0.980392156862745,0.849673202614379,0.940983606557377,0.845901639344262,NA
0,1,0.737704918032787,0.944983818770227,0.872549019607843,0.980392156862745,0.892156862745098,0.927868852459016,0.842622950819672,NA
0,1,0.737704918032787,0.94551282051282,0.879084967320261,0.980392156862745,0.895424836601307,0.950819672131147,0.875409836065574,0.980392156862745
0,1,0.744262295081967,0.954838709677419,0.88562091503268,0.986928104575163,0.892156862745098,0.954098360655738,0.875409836065574,0.983660130718954
0,1,0.754098360655738,0.91025641025641,0.862745098039216,0.967320261437909,0.879084967320261,0.924590163934426,0.842622950819672,NA
0,1,0.757377049180328,0.948220064724919,0.872549019607843,0.977124183006536,0.875816993464052,0.927868852459016,0.842622950819672,0.970588235294118
0,1,0.757377049180328,0.967637540453074,0.888888888888889,0.996732026143791,0.92156862745098,0.947540983606557,0.868852459016393,NA
0.1,0,0.885245901639344,0.928104575163399,0.934640522875817,0.895424836601307,0.954248366013072,0.908196721311475,0.947540983606557,NA
0.1,0,0.888524590163934,0.944444444444444,0.941176470588235,0.898692810457516,0.954248366013072,0.931147540983607,0.950819672131147,NA
0.1,0,0.898360655737705,0.915309446254072,0.915032679738562,0.88562091503268,0.928104575163399,0.891803278688525,0.931147540983607,NA
0.1,0,0.898360655737705,0.92156862745098,0.915032679738562,0.88562091503268,0.944444444444444,0.891803278688525,0.934426229508197,0.823529411764706
0.1,0,0.898360655737705,0.925081433224756,0.92156862745098,0.859477124183007,0.950980392156863,0.888524590163934,0.963934426229508,NA
0.1,0,0.898360655737705,0.928104575163399,0.92483660130719,0.859477124183007,0.954248366013072,0.885245901639344,0.967213114754098,NA
0.1,0,0.901639344262295,0.905228758169935,0.934640522875817,0.872549019607843,0.931372549019608,0.891803278688525,0.940983606557377,NA
0.1,0,0.904918032786885,0.935064935064935,0.937908496732026,0.895424836601307,0.950980392156863,0.918032786885246,0.967213114754098,0.843137254901961
0.1,0,0.908196721311475,0.931372549019608,0.937908496732026,0.905228758169935,0.950980392156863,0.914754098360656,0.960655737704918,NA
0.1,0,0.908196721311475,0.941368078175896,0.931372549019608,0.892156862745098,0.954248366013072,0.918032786885246,0.960655737704918,0.866013071895425
0.1,0,0.911475409836066,0.92156862745098,0.934640522875817,0.892156862745098,0.954248366013072,0.898360655737705,0.960655737704918,NA
0.1,0,0.911475409836066,0.921824104234528,0.928104575163399,0.895424836601307,0.950980392156863,0.901639344262295,0.940983606557377,0.872549019607843
0.1,0,0.914754098360656,0.950980392156863,0.941176470588235,0.928104575163399,0.973856209150327,0.931147540983607,0.977049180327869,0.862745098039216
0.1,0,0.914754098360656,0.951298701298701,0.947712418300654,0.928104575163399,0.96078431372549,0.950819672131147,0.967213114754098,NA
0.1,0,0.918032786885246,0.92483660130719,0.92483660130719,0.875816993464052,0.954248366013072,0.904918032786885,0.967213114754098,NA
0.1,0,0.921311475409836,0.918300653594771,0.918300653594771,0.88562091503268,0.954248366013072,0.901639344262295,0.947540983606557,0.856209150326797
0.1,0,0.921311475409836,0.954397394136808,0.954248366013072,0.901960784313726,0.970588235294118,0.921311475409836,0.963934426229508,0.852941176470588
0.1,0,0.927868852459016,0.937908496732026,0.950980392156863,0.901960784313726,0.967320261437909,0.908196721311475,0.954098360655738,0.862745098039216
0.1,0,0.931147540983607,0.941176470588235,0.944444444444444,0.898692810457516,0.973856209150327,0.924590163934426,0.977049180327869,NA
0.1,0,0.937704918032787,0.918300653594771,0.937908496732026,0.895424836601307,0.96078431372549,0.914754098360656,0.960655737704918,NA
0.1,0.1,0.859016393442623,0.9185667752443,0.928104575163399,0.859016393442623,0.940983606557377,0.881967213114754,0.940983606557377,0.810457516339869
