"","Row.names","meanPropChange","mean.r","mean.o","meanDiff","sdDiff","medianPropChange","median.r","median.o","medianDiff","nTrue","nValid","modelN","modelEstimate","MLM95lb","MLM95ub","simNum","propNull","propAttenuation","squaredError","absoluteError"
"4016","StatisticalSignificance",-0.222051262221842,0.307932739314629,0.412832418276119,-0.104899678961491,0.154778127517696,-0.27595257669986,0.263719393487712,0.342828254415394,-0.0902530132941916,213,307,212,-0.100679030824474,-0.131718410454116,-0.0696396511948315,30,0.2,0.3,0.00607600572120801,0.0779487377781578
"4017","Nonequivalence",-0.287595811319251,0.287476659888782,0.426606963333292,-0.139130303444511,0.191916587956866,-0.300920561523159,0.25739200189936,0.354092528962243,-0.106825788053653,241,305,241,-0.121031785752075,-0.155049877293769,-0.0870136942103805,30,0.2,0.3,0.000153863896827617,0.0124041886807488
"4018","bf0repSimBelow3",-0.258909779955435,0.29006024049696,0.409670072697186,-0.119609832200226,0.186788114826858,-0.285950956191158,0.248305095149314,0.330235165637787,-0.0866112087288652,194,255,194,-0.0843434621688498,-0.111079478375029,-0.0576074459626703,30,0.2,0.3,0.00168840618331077,0.041090220044565
"4019","bfrep0SimAbove3",-0.171296017193459,0.31593110551365,0.397630823576232,-0.0816997180625815,0.158632593040027,-0.237520372162406,0.260232661076202,0.309764802101556,-0.0706098417232009,156,255,156,-0.0658270840258902,-0.0893696009641974,-0.042284567087583,30,0.2,0.3,0.0165647151902665,0.128703982806541
"4020","BF01Below3",-0.304631959814271,0.294777453972888,0.425288006375321,-0.130510552402432,0.184563402380181,-0.292946488103332,0.263408887161549,0.362314568656241,-0.101724360783684,232,306,232,-0.113843168045694,-0.145445166342111,-0.0822411697492763,30,0.2,0.3,2.1455051721022e-05,0.00463195981427106
"4021","bf10SimAbove3",-0.251859407917607,0.311179649499757,0.406972757895635,-0.0957931083958782,0.155585696981331,-0.262868079903697,0.265835809594624,0.342828254415394,-0.0868350589258673,186,306,186,-0.0929224830455212,-0.127098716587228,-0.0587462495038146,30,0.2,0.3,0.00231751660604336,0.048140592082393
"4022","BF0PBelow3",-0.289737468374258,0.297023583071232,0.425934214111484,-0.128910631040252,0.180780614452819,-0.296279042549957,0.260232661076202,0.363879161463818,-0.101218054388196,235,306,235,-0.109466542129224,-0.139211291496356,-0.079721792762093,30,0.2,0.3,0.000105319555369366,0.0102625316257425
"4023","BFP0Above3",-0.196789333361521,0.318757201279279,0.413797944483358,-0.0950407432040788,0.150347987944258,-0.262868079903697,0.26787102519706,0.342828254415394,-0.0856543565867427,192,306,192,-0.0929734270712787,-0.132054492689741,-0.0538923614528167,30,0.2,0.3,0.0106524417079592,0.103210666638479
"4024","Overall",-0.982147170682621,0.0175859369071997,0.404449028552332,-0.386863091645132,0.247256320959861,-0.982164983222046,0.00608225443238821,0.342828254415394,-0.326282850491315,314,314,305,-0.366065697311446,-0.419778856673883,-0.312352537949009,31,0.7,0.9,0.00674815765115972,0.0821471706826213
"4025","StatisticalSignificance",-0.586594705318767,0.116271870153939,0.4246545078917,-0.308382637737762,0.257025755011812,-0.769721542583295,0.0804129996540155,0.365443754271396,-0.232915460465933,39,310,39,-0.318997866405388,-0.488821768048115,-0.149173964762661,31,0.7,0.9,0.0982228787342304,0.313405294681233
"4026","Nonequivalence",-0.732349559788469,0.095820345675564,0.430007002399433,-0.334186656723869,0.238116877709992,-0.813153969662435,0.0639837095531786,0.331647108705132,-0.275089748686132,96,305,96,-0.319033679517425,-0.411995180823548,-0.226072178211303,31,0.7,0.9,0.0281066701031201,0.167650440211531
"4027","bf0repSimBelow3",-0.791741706744159,0.159908277174505,0.403400793124327,-0.243492515949822,0.191336099973619,-0.605985764191946,0.124684919615313,0.320545409301946,-0.193235815326755,41,291,41,-0.135988136929848,-0.177130015093316,-0.0948462587663806,31,0.7,0.9,0.0117198580586677,0.108258293255841
"4028","bfrep0SimAbove3",-1.25207693107344,0.116789931373925,0.243674935677943,-0.126885004304018,0.117810486411317,-0.487139088199549,0.0787815925198959,0.24,-0.171218407480104,11,291,11,-0.11203514097826,-0.180168247997247,-0.0439020339592727,31,0.7,0.9,0.12395816539409,0.352076931073437
"4029","BF01Below3",-0.953958637739703,0.0777333792740661,0.497932197589237,-0.420198818315171,0.333566782254292,-0.793859359768945,0.0787815925198959,0.402099816773692,-0.369099702712758,57,306,57,-0.394251511135069,-0.511332280623097,-0.277170741647042,31,0.7,0.9,0.00291153458672454,0.0539586377397033
"4030","bf10SimAbove3",-1.17792936417887,0.0349446733732633,0.292107773107246,-0.257163099733982,0.198328815711784,-0.822994838294764,0.0520277498917039,0.27,-0.254499216613148,18,306,18,-0.249281523633692,-0.365711424703538,-0.132851622563846,31,0.7,0.9,0.0772447314728692,0.277929364178867
"4031","BF0PBelow3",-0.757532512850876,0.141846388657071,0.513006478093441,-0.37116008943637,0.317509092305065,-0.711005113119268,0.103246413537779,0.398429466502791,-0.28570043753133,60,306,60,-0.350706061286582,-0.467756579397833,-0.233655543175331,31,0.7,0.9,0.0202969848945858,0.142467487149124
"4032","BFP0Above3",-0.988378188673549,0.0972604453150972,0.344707277963718,-0.247446832648621,0.216441496144549,-0.771860070122821,0.0795972960869557,0.3,-0.222297067258993,16,306,16,-0.272541861620821,-0.429838054412822,-0.115245668828821,31,0.7,0.9,0.0078107042332175,0.0883781886735494
"4033","Overall",-0.108208136115002,0.357864627329697,0.404449028552332,-0.0465844012226357,0.148124579514868,-0.0893412670408688,0.299394701313001,0.342828254415394,-0.0312399083563352,314,314,305,-0.0313762256179064,-0.0454480212663647,-0.0173044299694481,32,0,0.1,6.7373498482406e-05,0.00820813611500236
"4034","StatisticalSignificance",-0.0269403720697793,0.391659155079232,0.416315611229461,-0.0246564561502293,0.127714095674787,-0.0633190502356156,0.324437507688241,0.354092528962243,-0.0248203008995195,274,306,274,-0.0193427812782823,-0.0335327128677363,-0.0051528496888282,32,0,0.1,0.00533770923330228,0.0730596279302207
"4035","Nonequivalence",-0.0535038785438432,0.380309370816666,0.416782492544262,-0.0364731217275958,0.143513326248375,-0.0755810945480812,0.316211753529932,0.354092528962243,-0.027800951553855,287,305,287,-0.0222013084433566,-0.0362964544559853,-0.00810616243072783,32,0,0.1,0.00216188931046568,0.0464961214561568
"4036","bf0repSimBelow3",-0.106067219541146,0.373382206728778,0.417660383758146,-0.0442781770293677,0.146310377329213,-0.114484448673559,0.28974797296868,0.331647108705132,-0.0351477469697092,210,225,210,-0.0255203728089204,-0.0376465238908996,-0.0133942217269411,32,0,0.1,3.68111529604637e-05,0.00606721954114599
"4037","bfrep0SimAbove3",-0.043656121718013,0.401977068237461,0.422312087337911,-0.0203350191004501,0.133859605003631,-0.0760973875091088,0.306617756178358,0.331647108705132,-0.027800951553855,183,225,183,-0.018142133694537,-0.0307705286278341,-0.00551373876123994,32,0,0.1,0.00317463261985537,0.056343878281987
"4038","BF01Below3",-0.0534787381643736,0.385444731185535,0.420390109199622,-0.0349453780140866,0.144769922693413,-0.0663404834025517,0.321316572620043,0.358977418835944,-0.0254389260534649,281,306,281,-0.0221349535381712,-0.0364989633934567,-0.00777094368288563,32,0,0.1,0.00216422780277891,0.0465212618356264
"4039","bf10SimAbove3",-0.00520327949394282,0.414025187182263,0.42448311588939,-0.0104579287071273,0.122279116049186,-0.0438886896640943,0.341228874733012,0.362809129427967,-0.0142270407564041,238,306,238,-0.014012125966769,-0.0291283402108712,0.00110408827733319,32,0,0.1,0.00898641821870352,0.0947967205060572
"4040","BF0PBelow3",-0.0659782298533409,0.37776315996254,0.417486498315122,-0.0397233383525817,0.147230851521368,-0.0762896356094673,0.314782880614495,0.355095864769107,-0.0289939698415651,290,306,290,-0.0232292936089002,-0.0373585737055708,-0.00910001351222964,32,0,0.1,0.0011574808439121,0.0340217701466591
"4041","BFP0Above3",-0.00518825687692874,0.406356490415821,0.420891241263908,-0.0145347508480875,0.122834058358393,-0.0474183736696068,0.336512836292118,0.36115728432812,-0.0156392916130643,252,306,252,-0.0143302563499049,-0.0292697691805464,0.000609256480736569,32,0,0.1,0.00898926663403525,0.0948117431230713
"4042","Overall",-0.620707498103628,0.166292538779139,0.404449028552332,-0.238156489773193,0.246967011781063,-0.73944732941681,0.0878856265016973,0.342828254415394,-0.182315034302111,314,314,305,-0.211759533508529,-0.237728291408449,-0.185790775608609,33,0.5,0.2,0.176994798960614,0.420707498103628
"4043","StatisticalSignificance",-0.124686618390023,0.366264073138481,0.437497138076138,-0.0712330649376569,0.136467122116574,-0.188610523457746,0.29525344060122,0.366684187365329,-0.0657214620151183,140,308,139,-0.0860227485117531,-0.129414174797727,-0.0426313222257794,33,0.5,0.2,0.00567210544952996,0.0753133816099766
"4044","Nonequivalence",-0.274441511450138,0.309979834053762,0.443847473395815,-0.133867639342052,0.211229010523776,-0.248266924970833,0.251965269364215,0.365443754271396,-0.0845677911548919,171,305,171,-0.131478344830596,-0.188481825975052,-0.0744748636861394,33,0.5,0.2,0.00554153862698103,0.074441511450138
"4045","bf0repSimBelow3",-0.281265945386139,0.331598788158691,0.435774531118744,-0.104175742960053,0.174813648552682,-0.229648168562582,0.261687356033373,0.342828254415394,-0.0844700747032971,125,266,125,-0.0812257658142973,-0.112027428162196,-0.0504241034663986,33,0.5,0.2,0.00660415387950293,0.081265945386139
"4046","bfrep0SimAbove3",-0.204215792572904,0.369599603485193,0.435056161725729,-0.0654565582405369,0.139207653917025,-0.177338692028571,0.294638098842964,0.36115728432812,-0.0633224821948544,100,266,100,-0.0694011918131779,-0.103636781739902,-0.0351656018864537,33,0.5,0.2,1.77729070177499e-05,0.00421579257290369
"4047","BF01Below3",-0.278392154214821,0.3207568554702,0.446690180605486,-0.125933325135286,0.224145064116718,-0.214413745285958,0.282467516512679,0.371997310229631,-0.0774967220810165,157,306,157,-0.111475787797632,-0.15505972999119,-0.0678918456040747,33,0.5,0.2,0.00614532984244032,0.0783921542148213
"4048","bf10SimAbove3",-0.196732896284832,0.371728674717588,0.441270963484192,-0.0695422887666038,0.145524197382823,-0.176339828003964,0.297700273959626,0.367924620459263,-0.0629897629710897,121,306,121,-0.0887549594089213,-0.132811451835576,-0.0446984669822667,33,0.5,0.2,1.06739666856669e-05,0.00326710371516836
"4049","BF0PBelow3",-0.172920852054898,0.350366836722995,0.452768450377197,-0.102401613654202,0.181107511492078,-0.208400880101512,0.285718520277403,0.376477950594095,-0.0722032211022968,153,306,153,-0.0894209999590722,-0.12092947721538,-0.0579125227027643,33,0.5,0.2,0.000733280253432732,0.0270791479451022
"4050","BFP0Above3",-0.0934128673035017,0.38521249831567,0.447659098404756,-0.0624466000890858,0.135188124297659,-0.16817299553282,0.306287126388579,0.385698718807712,-0.0623204492765099,126,306,126,-0.0763201595493853,-0.123514960198866,-0.0291253588999047,33,0.5,0.2,0.0113608168564609,0.106587132696498
"4051","Overall",-0.73704002796683,0.104918935422915,0.404449028552332,-0.299530093129417,0.24916196311447,-0.871031119984724,0.040631039410881,0.342828254415394,-0.24184930939507,314,314,305,-0.269477145906419,-0.29697561807285,-0.241978673739988,34,0.6,0.4,0.113595980451882,0.33704002796683
"4052","StatisticalSignificance",-0.326398096857552,0.265799084445899,0.415299333517467,-0.149500249071567,0.162752830765946,-0.361151203431997,0.220165142067726,0.331647108705132,-0.123789130372511,109,309,109,-0.154014531032047,-0.200266941205927,-0.107762120858167,34,0.6,0.4,0.00541724014619037,0.0736019031424485
"4053","Nonequivalence",-0.447661137767177,0.217778129196543,0.414598701953814,-0.196820572757272,0.206035386658897,-0.438560689870362,0.186455269210585,0.331647108705132,-0.146519541147718,156,305,156,-0.180588807604201,-0.224773970855199,-0.136403644353203,34,0.6,0.4,0.00227158405326183,0.0476611377671771
"4054","bf0repSimBelow3",-0.357414412944893,0.257061071388189,0.405702678952288,-0.148641607564098,0.165300319992441,-0.38197651204187,0.213338489705579,0.320545409301946,-0.122767972256173,112,278,112,-0.103627994166329,-0.123226757033878,-0.0840292312987803,34,0.6,0.4,0.0018135322248281,0.0425855870551071
"4055","bfrep0SimAbove3",-0.276504389706825,0.293611246906921,0.403521518935074,-0.109910272028153,0.121538444386232,-0.301961923010006,0.238670556963291,0.315032506752529,-0.102584259668639,76,278,76,-0.101295272351685,-0.122837418907176,-0.0797531257961929,34,0.6,0.4,0.0152511657616838,0.123495610293175
"4056","BF01Below3",-0.412773107701212,0.243755143911274,0.457486908653838,-0.213731764742563,0.245873979096098,-0.39606194840061,0.216811517029398,0.389211549859148,-0.150759615929071,128,306,128,-0.166808954694682,-0.202252652954021,-0.131365256435344,34,0.6,0.4,0.000163152280346772,0.0127731077012124
"4057","bf10SimAbove3",-0.322740782057446,0.284795367270799,0.429675278685133,-0.144879911414334,0.143626272295784,-0.35989944096723,0.234188965487772,0.365443754271396,-0.131815749856374,85,306,85,-0.155357974517082,-0.207125838080272,-0.103590110953892,34,0.6,0.4,0.005968986757095,0.0772592179425536
"4058","BF0PBelow3",-0.374688904541863,0.255082477308011,0.455734511596731,-0.20065203428872,0.222547573481099,-0.396605899667499,0.207646909502303,0.383439685678944,-0.145775040121345,134,306,134,-0.166591811195176,-0.203946270783421,-0.12923735160693,34,0.6,0.4,0.000640651553290908,0.0253110954581367
"4059","BFP0Above3",-0.291487565960477,0.291639497205394,0.439492391291548,-0.147852894086154,0.16738191791966,-0.354977851060664,0.243152148438811,0.37607,-0.128184717225649,89,306,89,-0.155047923269805,-0.210298319180976,-0.0997975273586344,34,0.6,0.4,0.0117749483411819,0.108512434039523
"4060","Overall",-1.01081611497486,-0.00842559241402502,0.404449028552332,-0.412874620966357,0.285748986718451,-1.00017657416499,-2.86926866574126e-05,0.342828254415394,-0.346126410079217,314,314,305,-0.382831446025793,-0.437555999848902,-0.328106892202684,35,1,1,0.0001169883431493,0.0108161149748558
"4061","StatisticalSignificance",-0.598784262021086,0.0913748027622442,0.337281623629786,-0.245906820867542,0.282407512545436,-0.656465225937851,0.0547780702551971,0.302798503198969,-0.129119636628885,16,311,16,-0.299176294412644,-0.633126904962476,0.0347743161371885,35,1,1,0.160974068401964,0.401215737978914
"4062","Nonequivalence",-0.803611075943946,0.0620971516645769,0.375138192779946,-0.313041041115369,0.236705135111337,-0.856492191601468,0.0462748399156512,0.312145964276582,-0.239087267353034,74,305,74,-0.353225085627126,-0.588104947854946,-0.118345223399306,35,1,1,0.0385686094918945,0.196388924056054
"4063","bf0repSimBelow3",-0.708769409065135,0.109972002922583,0.297192778473352,-0.18722077555077,0.146366098971368,-0.605949488116698,0.0956873664321288,0.287682072451781,-0.149218845988515,27,292,27,-0.111988908784363,-0.158177509752352,-0.0658003078163738,35,1,1,0.0848152570962709,0.291230590934865
"4064","bfrep0SimAbove3",-0.617744152980461,0.0868460940526303,0.191324559019703,-0.104478464967073,0.102373550216826,-0.316715699934819,0.109995261898791,0.188035056711107,-0.0595536545985415,7,292,7,-0.0885699885713015,-0.170617300036017,-0.00652267710658649,35,1,1,0.146119532580625,0.382255847019539
"4065","BF01Below3",-1.07920990025447,-0.060532458116681,0.514919217139899,-0.575451675256579,0.470256075139502,-1.17888010923163,-0.0710745005654071,0.423661125491187,-0.464826001330755,45,306,45,-0.450724858959599,-0.559880110807597,-0.341569607111601,35,1,1,0.00627420829832276,0.0792099002544679
"4066","bf10SimAbove3",-0.821391477078243,-0.00687763789057294,0.395628384650023,-0.402506022540596,0.415204184721442,-0.899586001743268,0.0266812488783062,0.314759802101556,-0.336628421714918,10,306,10,-0.385006005196626,-0.627119979142885,-0.142892031250366,35,1,1,0.0319010044602918,0.178608522921757
"4067","BF0PBelow3",-0.639195223008398,0.127677330464274,0.470378017988388,-0.342700687524115,0.27899918484128,-0.649272384560269,0.118042923536596,0.384801876134236,-0.228102885778723,30,306,30,-0.300306292551584,-0.409172921743373,-0.191439663359794,35,1,1,0.130180087099959,0.360804776991602
"4068","BFP0Above3",-0.513136297206733,0.0923333687961227,0.352631654059119,-0.260298285262996,0.40042215239357,-0.467666508161306,0.0692913480027283,0.220129727115995,-0.0407087073212042,6,306,6,-0.26388524231733,-0.588890844457766,0.0611203598231053,35,1,1,0.23703626509757,0.486863702793267
"4069","Overall",-0.813902735629255,0.0764257024103549,0.404449028552332,-0.328023326141977,0.25404939377422,-0.867897055130662,0.0406395617393783,0.342828254415394,-0.26994174839122,314,314,305,-0.299272033374556,-0.354048898202505,-0.244495168546606,36,0.6,0.6,0.0457543803096788,0.213902735629255
"4070","StatisticalSignificance",-0.48923881382162,0.209832914648379,0.422932939852334,-0.213100025203956,0.17994676032017,-0.555598151868691,0.159270587182915,0.354092528962243,-0.189043111697261,107,310,107,-0.235934845086907,-0.30561894727477,-0.166250742899044,36,0.6,0.6,0.0122680403636417,0.11076118617838
"4071","Nonequivalence",-0.570945297014674,0.175008399760417,0.412576686159156,-0.237568286398739,0.180875556313904,-0.598392817585867,0.132714126875448,0.354092528962243,-0.20967596501284,146,305,146,-0.239555052333977,-0.283892800639075,-0.195217304028879,36,0.6,0.6,0.000844175765565523,0.0290547029853262
"4072","bf0repSimBelow3",-0.465385298264058,0.208507015646044,0.391179920075063,-0.182672904429019,0.146600948016629,-0.544133785867439,0.14881944666808,0.330235165637787,-0.170227126569193,96,278,96,-0.155684185338762,-0.183253448128539,-0.128114922548985,36,0.6,0.6,0.0181211179234566,0.134614701735942
"4073","bfrep0SimAbove3",-0.375408368781198,0.259091200565307,0.430954979417445,-0.171863778852138,0.165499743116849,-0.432429256549853,0.201001488937894,0.365443754271396,-0.157516638742106,59,278,59,-0.179672734424639,-0.247336574537035,-0.112008894312242,36,0.6,0.6,0.0504414008135223,0.224591631218802
"4074","BF01Below3",-0.59140492315424,0.174719546730576,0.476186068245853,-0.301466521515277,0.315469220560122,-0.576712593285121,0.157058113337572,0.39,-0.212795540868204,121,306,121,-0.285292790283752,-0.364825790359187,-0.205759790208317,36,0.6,0.6,7.38753459845215e-05,0.00859507684576011
"4075","bf10SimAbove3",-0.497475169181618,0.217132123473946,0.442063419669903,-0.224931296195957,0.173969037810604,-0.525523766418763,0.163735324831606,0.376933426994846,-0.207237258178113,72,306,72,-0.243188512795421,-0.316846761922057,-0.169530263668785,36,0.6,0.6,0.0105113409343379,0.102524830818382
"4076","BF0PBelow3",-0.517542278580135,0.200576889377069,0.445221278180097,-0.244644388803028,0.230183007607292,-0.576712593285121,0.147906920511699,0.365443754271396,-0.206173167088482,133,306,133,-0.236001858742687,-0.285871497937757,-0.186132219547617,36,0.6,0.6,0.00679927582175608,0.0824577214198651
"4077","BFP0Above3",-0.44828395111521,0.236580947509488,0.445492597396185,-0.208911649886697,0.17560962435688,-0.514330866427089,0.182916335973125,0.39,-0.198712287932976,79,306,79,-0.238676799933164,-0.320974504075572,-0.156379095790757,36,0.6,0.6,0.023017759489212,0.15171604888479
"4078","Overall",-0.626456753099773,0.147527527305379,0.404449028552332,-0.256921501246954,0.208341044406217,-0.614021396997082,0.125499192482812,0.342828254415394,-0.216902424864708,314,314,305,-0.231770294447611,-0.27040802343836,-0.193132565456863,37,0.1,0.6,0.00069995978458232,0.0264567530997725
"4079","StatisticalSignificance",-0.489823173020098,0.207531495634859,0.433036003731334,-0.225504508096475,0.176543007848615,-0.540398548358297,0.170820169923143,0.365443754271396,-0.191349163412711,191,307,191,-0.227369990201071,-0.289872909888167,-0.164867070513975,37,0.1,0.6,0.0121389332033592,0.110176826979902
"4080","Nonequivalence",-0.522213766985337,0.193623050189158,0.423970943732298,-0.23034789354314,0.179985984165457,-0.559311199242429,0.159705615519636,0.354092528962243,-0.195641557980517,219,305,219,-0.228356003934771,-0.277513886945994,-0.179198120923549,37,0.1,0.6,0.00605069804661147,0.0777862330146631
"4081","bf0repSimBelow3",-0.459435233794968,0.205347812953612,0.399124805643887,-0.193776992690275,0.143138669982361,-0.520396949240441,0.162193648597882,0.342828254415394,-0.172498850689375,171,270,171,-0.155556457699914,-0.176971519164409,-0.134141396235418,37,0.1,0.6,0.0197584534982753,0.140564766205032
"4082","bfrep0SimAbove3",-0.418319928513229,0.220666289520784,0.40459556856433,-0.183929279043546,0.148602957772544,-0.492869524948117,0.17775852965546,0.342828254415394,-0.16970890087849,112,270,112,-0.157413639775957,-0.203470257576659,-0.111357021975255,37,0.1,0.6,0.0330076483754382,0.181680071486771
"4083","BF01Below3",-0.507753326765432,0.205885904882031,0.454368481161592,-0.248482576279561,0.219448652256183,-0.541999086039245,0.172177050257477,0.388423099718296,-0.198411316815398,203,306,203,-0.230409161586841,-0.291177814173206,-0.169640509000475,37,0.1,0.6,0.00850944872284519,0.0922466732345681
"4084","bf10SimAbove3",-0.481643064324058,0.206989487707297,0.428893997939311,-0.221904510232014,0.160782879759172,-0.541999086039245,0.170666961086688,0.365443754271396,-0.191345473180783,133,306,133,-0.227714895623283,-0.30159013929598,-0.153839651950586,37,0.1,0.6,0.0140083642225991,0.118356935675942
"4085","BF0PBelow3",-0.499001559217039,0.203788344943882,0.436212576130541,-0.23242423118666,0.180990111405416,-0.546829686921816,0.163362355032377,0.365443754271396,-0.195533224509462,221,306,221,-0.220319038335647,-0.266270064925756,-0.174368011745539,37,0.1,0.6,0.0102006850405894,0.100998440782961
"4086","BFP0Above3",-0.47576714836268,0.216356966548213,0.445185789021455,-0.228828822473241,0.18561467885968,-0.536219900002388,0.172568539648195,0.385698718807712,-0.195641557980517,149,306,149,-0.227072472940495,-0.297974473534886,-0.156170472346103,37,0.1,0.6,0.0154338014259403,0.12423285163732
"4087","Overall",-0.264120263707576,0.285832451531726,0.404449028552332,-0.118616577020606,0.247306358529351,-0.226984764206893,0.241526272307453,0.342828254415394,-0.0748753861515272,314,314,305,-0.109896889087991,-0.137481289645082,-0.0823124885309006,38,0.2,0.1,0.0269354609594443,0.164120263707576
"4088","StatisticalSignificance",-0.0106334079263973,0.381209102635112,0.409964478937572,-0.0287553763024603,0.156462968780942,-0.100496374660018,0.324717061319381,0.354092528962243,-0.0337397402953947,221,307,220,-0.0268581408059455,-0.0614601032475043,0.00774382163561333,38,0.2,0.1,0.00798638777884971,0.0893665920736027
"4089","Nonequivalence",-0.0857675916368317,0.352794224877207,0.405207385451248,-0.0524131605740409,0.166950931086413,-0.137213515922863,0.29022540805305,0.342828254415394,-0.0460205821750821,248,305,248,-0.0480857549195286,-0.0740611412194763,-0.0221103686195809,38,0.2,0.1,0.000202561447815982,0.0142324083631683
"4090","bf0repSimBelow3",-0.0665523316718618,0.368287534918095,0.414625537492361,-0.0463380025742661,0.164282688816373,-0.137213515922863,0.277230439411691,0.337237681560263,-0.0467237853856791,182,242,182,-0.0263213027573064,-0.0409430433187416,-0.0116995621958712,38,0.2,0.1,0.00111874651658914,0.0334476683281382
"4091","bfrep0SimAbove3",0.0204504658099135,0.401550055291513,0.415137978380393,-0.0135879230888805,0.14118463314071,-0.08851377967289,0.317766364395274,0.320545409301946,-0.0247907126199658,155,242,155,-0.01132976685393,-0.0380769423369842,0.0154174086291242,38,0.2,0.1,0.0145083147138251,0.120450465809914
"4092","BF01Below3",-0.076581160408563,0.362943089631876,0.419351932161579,-0.0564088425297031,0.220129918673149,-0.105897551471002,0.29740469581712,0.36,-0.0427081459806671,236,306,236,-0.0313794123015452,-0.0479524370908865,-0.014806387512204,38,0.2,0.1,0.000548442047809458,0.023418839591437
"4093","bf10SimAbove3",0.0172339988662756,0.392210841401356,0.407731620346665,-0.0155207789453092,0.13426085696205,-0.0646685342205243,0.329501461915977,0.348460391688818,-0.0210093335594065,199,306,199,-0.0160306900723263,-0.0451102591578042,0.0130488790131516,38,0.2,0.1,0.0137438104901779,0.117233998866276
"4094","BF0PBelow3",-0.07179284010972,0.365180521852614,0.412299112093539,-0.0471185902409248,0.167776762295994,-0.111246093407711,0.294633859781555,0.358049600287986,-0.0431060611502956,239,306,239,-0.0393719488997141,-0.0654195925881652,-0.0133243052112629,38,0.2,0.1,0.00079564386907582,0.02820715989028
"4095","BFP0Above3",0.0215496703765234,0.393262206450076,0.406870984352509,-0.0136087779024325,0.130040993652708,-0.0651071997128334,0.3298464474246,0.354092528962243,-0.0209499782219805,204,306,204,-0.00841399644421541,-0.0363917770260592,0.0195637841376284,38,0.2,0.1,0.0147743223686415,0.121549670376523
"4096","Overall",-0.283618963999196,0.273601308606172,0.404449028552332,-0.13084771994616,0.314909956087438,-0.168733409715716,0.23246685136057,0.342828254415394,-0.0494211157171325,314,314,305,-0.125016041785826,-0.176883954670203,-0.073148128901448,39,0.3,0,0.080439716739977,0.283618963999196
"4097","StatisticalSignificance",0.0910131964261677,0.417973379525199,0.399989279137339,0.0179841003878603,0.153124907728769,0.0583907348069245,0.360818897716022,0.356099200575972,0.0250858852839761,203,308,202,0.00381766556056283,-0.0221906552284535,0.0298259863495792,39,0.3,0,0.00828340192370818,0.0910131964261677
"4098","Nonequivalence",0.00506891047991182,0.384774529175,0.401673870690606,-0.016899341515606,0.198621883023069,0.0245363255982715,0.33727674208407,0.342828254415394,0.00790144648221627,225,305,225,-0.0197865927099912,-0.0634533930072066,0.0238802075872242,39,0.3,0,2.56938534533599e-05,0.00506891047991182
"4099","bf0repSimBelow3",0.06617854653708,0.412600419521195,0.395359373523251,0.0172410459979442,0.164601162116786,0.0420468203168825,0.337840078673776,0.317658866825999,0.0185608001975397,158,246,158,0.0070967772477162,-0.00969901557020685,0.0238925700656393,39,0.3,0,0.00437960002176046,0.06617854653708
"4100","bfrep0SimAbove3",0.159272543170276,0.453303187652726,0.409928091558651,0.0433750960940749,0.158967026700888,0.111343775029087,0.36860060319631,0.331647108705132,0.0350958601146288,137,246,137,0.0201740684239452,-0.0121366802640944,0.0524848171119848,39,0.3,0,0.0253677430079275,0.159272543170276
"4101","BF01Below3",0.00958225966330078,0.386590624412044,0.417554944746609,-0.0309643203345644,0.280920606506882,0.0341640450206567,0.346159387651412,0.365443754271396,0.0174881017041262,216,306,216,-0.0118339486489382,-0.0369855179339081,0.0133176206360317,39,0.3,0,9.18197002549212e-05,0.00958225966330078
"4102","bf10SimAbove3",0.130967795999552,0.432923999771893,0.407444723457929,0.0254792763139641,0.224750080705808,0.0766378273812224,0.384808330514826,0.356099200575972,0.0311346134471165,178,306,178,0.0144758857703814,-0.0190032303807382,0.0479550019215009,39,0.3,0,0.0171525635889804,0.130967795999552
"4103","BF0PBelow3",0.0593348426301037,0.407914116386242,0.413378059669792,-0.00546394328354988,0.217065654654701,0.0418621227958102,0.356236145241869,0.365443754271396,0.0180339945269458,212,306,212,-0.000410512415134284,-0.0199527560188313,0.0191317311885628,39,0.3,0,0.00352062354993917,0.0593348426301037
"4104","BFP0Above3",0.146500068291193,0.440693453654378,0.40451311660448,0.0361803370498976,0.143073222450479,0.0841123243620202,0.385031784387358,0.359206884616106,0.0314808805925808,183,306,183,0.0161717946560815,-0.0149705067215832,0.0473140960337461,39,0.3,0,0.0214622700093242,0.146500068291193
"4105","Overall",-1.02861033793226,-0.0117021183322312,0.404449028552332,-0.416151146884563,0.287169167967583,-1.00620771608425,-0.00147974781311918,0.342828254415394,-0.341891222504267,314,314,305,-0.386043807601915,-0.44205287722367,-0.330034737980159,40,1,0.8,0.0522626866095035,0.228610337932263
"4106","StatisticalSignificance",-0.658261741524822,0.0933085427149272,0.374724391587555,-0.281415848872628,0.259918885931744,-0.716396387544282,0.0841163781073086,0.326096259003539,-0.204292166697298,14,310,14,-0.216661962306635,-0.363590804718226,-0.0697331198950442,40,1,0.8,0.0200897339155763,0.141738258475178
"4107","Nonequivalence",-0.801742259292667,0.0637163766015788,0.387279754976265,-0.323563378374686,0.231173212259543,-0.835605035660578,0.0480413756535489,0.331647108705132,-0.25426467848993,69,305,69,-0.280127412361865,-0.343012439615238,-0.217242385108491,40,1,0.8,3.03546744288538e-06,0.00174225929266725
